"Employee ID";"First Name";"Last Name";"StartDate";"ExitDate";"Supervisor";"EmployeeType";"Termination";"Department";"State";"Job Role";"Gender";"Race";"Marital status";"Performance Score";"Current Employee Rating";"rownum";"attrition flag"
2587;"Rylee";"Frye";"2019-09-04";"2020-04-13";"Ashley Phillips";"Full-Time";"Involuntary";"Sales";"MA";"Technician";"Male";"Other";"Widowed";"Fully Meets";5;1;1
2588;"Callum";"Ford";"2020-08-18";"";"Joshua Mccoy";"Full-Time";"Unk";"Sales";"MA";"Laborer";"Male";"Other";"Single";"Fully Meets";5;1;0
2589;"Jabari";"Frank";"2020-12-05";"";"Timothy Brown";"Contract";"Unk";"Sales";"AZ";"Engineer";"Male";"Asian";"Single";"Fully Meets";5;1;0
2590;"Stephanie";"Wilkinson";"2023-01-13";"2023-02-12";"Nancy Mccarthy";"Part-Time";"Retirement";"Sales";"AZ";"Engineer";"Male";"Asian";"Married";"Fully Meets";5;1;1
2591;"Cruz";"Arellano";"2019-09-17";"";"Patricia Martinez";"Full-Time";"Unk";"Sales";"AZ";"Laborer";"Male";"Asian";"Single";"Fully Meets";4;1;0
2592;"Rubi";"Shields";"2020-10-15";"";"Martin Shelton";"Contract";"Unk";"Sales";"TN";"Splicer";"Male";"Asian";"Single";"Fully Meets";2;1;0
2593;"Sage";"Booker";"2018-12-01";"2021-06-23";"Kimberly Lee";"Contract";"Voluntary";"Sales";"TN";"Laborer";"Male";"Other";"Widowed";"Fully Meets";1;1;1
2594;"Aileen";"Wright";"2023-07-24";"";"Nathan Silva";"Part-Time";"Unk";"Sales";"TN";"Engineer";"Male";"Other";"Divorced";"Fully Meets";1;1;0
2595;"Karly";"Ho";"2019-10-08";"";"Julie Young";"Part-Time";"Unk";"Sales";"TN";"Administrator";"Male";"Asian";"Divorced";"Fully Meets";4;1;0
2596;"Thaddeus";"Lutz";"2021-10-16";"2022-05-04";"Katelyn Kramer";"Contract";"Voluntary";"Sales";"ID";"Administrative";"Male";"Black";"Divorced";"Fully Meets";2;1;1
2597;"Layla";"Kane";"2020-04-03";"";"Mrs. Deanna Cooper";"Contract";"Unk";"Sales";"ID";"Technician";"Male";"Asian";"Divorced";"Fully Meets";2;1;0
2598;"Yesenia";"Payne";"2020-01-08";"";"Brian Scott";"Part-Time";"Unk";"Sales";"ID";"Splicer";"Male";"Asian";"Divorced";"Fully Meets";4;1;0
2599;"Jase";"Waters";"2022-03-27";"2023-06-14";"Michaela Jones";"Contract";"Voluntary";"Sales";"ID";"Runner";"Female";"Black";"Widowed";"Fully Meets";2;1;1
2600;"Thomas";"Sloan";"2018-09-18";"";"Kelsey Dunn";"Full-Time";"Unk";"Sales";"WA";"Lineman";"Female";"Asian";"Widowed";"Fully Meets";2;1;0
2601;"Anya";"Baldwin";"2019-11-29";"2020-04-21";"Lonnie Sanders";"Full-Time";"Involuntary";"Sales";"WA";"Laborer";"Female";"Hispanic";"Widowed";"Fully Meets";1;1;1
2602;"Jacquelyn";"Austin";"2019-04-16";"2022-08-05";"Ariana Brady";"Full-Time";"Involuntary";"Admin Offices";"MA";"Clerk";"Female";"Other";"Widowed";"Fully Meets";2;1;1
2603;"Kaitlynn";"Aguirre";"2019-03-05";"2019-10-12";"Jessica Rose";"Part-Time";"Involuntary";"Sales";"MA";"Splicer";"Male";"Other";"Divorced";"Fully Meets";2;1;1
2604;"Saniyah";"Cantu";"2018-12-20";"2020-05-29";"Barbara Neal";"Contract";"Voluntary";"Sales";"MA";"Engineer";"Male";"Other";"Divorced";"Fully Meets";5;1;1
2605;"Jakayla";"Dickson";"2021-03-08";"2023-05-29";"Julie Mcclain";"Full-Time";"Retirement";"Sales";"AZ";"Supervisor";"Male";"Black";"Married";"Fully Meets";4;1;1
2606;"Aspen";"Freeman";"2020-10-23";"";"Mary Mitchell";"Full-Time";"Unk";"Sales";"AZ";"Project Manager";"Male";"White";"Single";"Fully Meets";2;1;0
2607;"Lamont";"Summers";"2019-03-29";"";"Jason Reeves";"Contract";"Unk";"Sales";"AL";"Engineer";"Male";"White";"Married";"Fully Meets";2;1;0
2608;"Lewis";"Hobbs";"2020-10-25";"";"Cynthia Hurley";"Contract";"Unk";"Sales";"TN";"Lineman";"Male";"Asian";"Married";"Fully Meets";4;1;0
2609;"Harrison";"Camacho";"2019-12-06";"2021-07-18";"Robert Thompson";"Part-Time";"Retirement";"Sales";"TN";"Administrative";"Male";"Asian";"Widowed";"Fully Meets";2;1;1
2610;"Ronald";"Marquez";"2022-09-23";"2023-01-25";"Kelly James";"Full-Time";"Retirement";"Sales";"TN";"Foreman";"Male";"White";"Widowed";"Fully Meets";2;1;1
2611;"Arabella";"Hunter";"2019-12-26";"2022-06-04";"Juan Henson";"Part-Time";"Voluntary";"Sales";"TN";"Manager";"Male";"Black";"Widowed";"Fully Meets";2;1;1
2612;"Amiya";"Richardson";"2018-08-27";"2019-12-19";"Jacob Nelson";"Part-Time";"Retirement";"Sales";"ID";"Driller";"Male";"White";"Married";"Fully Meets";4;1;1
2613;"Raquel";"Sosa";"2022-12-12";"2023-03-07";"Lisa Green";"Part-Time";"Resignation";"Sales";"ID";"Project Manager";"Male";"Black";"Single";"Fully Meets";5;1;1
2614;"Andy";"Stewart";"2021-05-13";"";"Jose Copeland";"Part-Time";"Unk";"Sales";"ID";"Foreman";"Male";"Black";"Divorced";"Fully Meets";5;1;0
2615;"Patrick";"Padilla";"2021-03-31";"";"Richard Price";"Contract";"Unk";"Sales";"WA";"Controller";"Female";"Black";"Single";"Fully Meets";4;1;0
2616;"Destiney";"Navarro";"2019-08-14";"2022-09-04";"Gary Ortiz";"Full-Time";"Involuntary";"Sales";"WA";"Engineer";"Female";"Black";"Married";"Fully Meets";1;1;1
2617;"Yadira";"Barron";"2020-08-02";"2022-12-30";"Tanya Wilson";"Full-Time";"Retirement";"Sales";"WA";"Foreman";"Female";"Hispanic";"Single";"Fully Meets";4;1;1
2618;"Anika";"Bender";"2019-06-04";"";"Linda Lewis";"Part-Time";"Unk";"Admin Offices";"MA";"Laborer";"Female";"White";"Married";"Fully Meets";4;1;0
2619;"Carlo";"Giles";"2020-06-17";"2022-02-08";"Alexandria Brown";"Contract";"Involuntary";"Sales";"MA";"Laborer";"Male";"Hispanic";"Divorced";"Fully Meets";5;1;1
2620;"Kaylin";"Dillon";"2021-03-04";"";"Sarah Bates";"Full-Time";"Unk";"Sales";"MA";"Laborer";"Male";"Asian";"Married";"Fully Meets";1;1;0
2621;"Laura";"Bullock";"2018-09-14";"";"Mr. Benjamin Lucas";"Part-Time";"Unk";"Sales";"AZ";"Manager";"Male";"White";"Single";"Fully Meets";2;1;0
2622;"Mary";"Moore";"2020-07-20";"";"Sheila Taylor";"Contract";"Unk";"Sales";"AZ";"Vp";"Male";"Asian";"Widowed";"Fully Meets";4;1;0
2623;"Harper";"Clark";"2020-05-21";"2021-06-13";"Benjamin Cooper";"Contract";"Involuntary";"Sales";"AZ";"Tower Hand";"Male";"Asian";"Divorced";"Fully Meets";2;1;1
2624;"Charles";"Howard";"2023-06-11";"2023-07-28";"Janet Andrews";"Part-Time";"Retirement";"Sales";"AL";"Supervisor";"Male";"Other";"Single";"Fully Meets";2;1;1
2625;"Jaron";"Rojas";"2022-11-27";"2023-05-19";"William Ellis";"Full-Time";"Retirement";"Sales";"TN";"Driller";"Male";"Asian";"Divorced";"Fully Meets";2;1;1
2626;"Jordyn";"Mcguire";"2020-03-02";"2022-05-27";"Kenneth Perry";"Full-Time";"Resignation";"Sales";"TN";"Manager";"Male";"Asian";"Widowed";"Fully Meets";4;1;1
2627;"Valentino";"Myers";"2023-01-29";"2023-05-24";"Michael Taylor";"Full-Time";"Retirement";"Sales";"TN";"Foreman";"Male";"Other";"Divorced";"Fully Meets";4;1;1
2628;"Charles";"Coleman";"2021-12-07";"";"Thomas Roberts";"Part-Time";"Unk";"Sales";"TN";"Vp";"Male";"Hispanic";"Divorced";"Fully Meets";2;1;0
2629;"Kamden";"Cummings";"2023-03-19";"2023-07-11";"Stephen Green";"Contract";"Retirement";"Sales";"ID";"Laborer";"Male";"White";"Single";"Fully Meets";1;1;1
2630;"Kiley";"Wagner";"2022-06-10";"2023-02-14";"Andrea Dean";"Part-Time";"Involuntary";"Sales";"ID";"Laborer";"Male";"Asian";"Widowed";"Fully Meets";5;1;1
2631;"Darien";"Young";"2021-03-03";"";"Maria Hale";"Full-Time";"Unk";"Sales";"ID";"Foreman";"Female";"Black";"Widowed";"Fully Meets";2;1;0
2632;"Madeline";"Suarez";"2022-03-06";"";"Joshua Carpenter";"Contract";"Unk";"Sales";"WA";"Foreman";"Female";"Hispanic";"Divorced";"Fully Meets";4;1;0
2633;"Zain";"Nolan";"2022-08-08";"";"Steven Hall";"Part-Time";"Unk";"Sales";"WA";"Manager";"Female";"White";"Single";"Fully Meets";5;1;0
2634;"Hezekiah";"Mcgee";"2023-03-12";"";"David Clark";"Part-Time";"Unk";"Sales";"WA";"Technician";"Female";"Asian";"Single";"Fully Meets";4;1;0
2635;"Maxim";"Phillips";"2019-05-01";"2023-02-16";"Lauren Shepard";"Full-Time";"Voluntary";"Admin Offices";"MA";"Locator";"Female";"Asian";"Divorced";"Fully Meets";1;1;1
2636;"Gwendolyn";"Hogan";"2018-09-13";"2020-11-04";"Jason Hayes";"Full-Time";"Resignation";"Sales";"MA";"Technician";"Male";"Asian";"Married";"Fully Meets";5;1;1
2637;"Kaia";"Hernandez";"2022-11-16";"";"Troy Bennett";"Contract";"Unk";"Sales";"MA";"Supervisor";"Male";"Asian";"Divorced";"Fully Meets";5;1;0
2638;"Mathias";"Tran";"2021-11-20";"2023-03-17";"Michelle Guzman";"Contract";"Voluntary";"Sales";"AZ";"Supervisor";"Male";"Asian";"Divorced";"Fully Meets";2;1;1
2639;"Simeon";"Roy";"2020-09-29";"";"Sandra Young";"Part-Time";"Unk";"Sales";"AZ";"Manager";"Male";"Asian";"Married";"Fully Meets";2;1;0
2640;"Magdalena";"Whitehead";"2021-08-28";"2022-09-06";"Jacob Perez";"Contract";"Voluntary";"Sales";"AZ";"Foreman";"Male";"Black";"Single";"Fully Meets";4;1;1
2641;"Gwendolyn";"Mccall";"2021-04-28";"2022-03-22";"Lisa Dyer";"Full-Time";"Voluntary";"Sales";"AZ";"Groundman";"Male";"Asian";"Married";"Fully Meets";2;1;1
2642;"Demarion";"Harrington";"2022-06-15";"2023-05-05";"Rebecca Taylor DVM";"Full-Time";"Voluntary";"Sales";"AL";"Laborer";"Male";"Asian";"Divorced";"Fully Meets";4;1;1
2643;"Katelyn";"Brown";"2022-04-15";"2022-10-10";"Deborah Stephens";"Full-Time";"Voluntary";"Sales";"TN";"Clerical";"Male";"Black";"Divorced";"Fully Meets";5;1;1
2644;"Miranda";"Keith";"2020-07-19";"2021-04-10";"Patrick Lopez";"Full-Time";"Involuntary";"Sales";"TN";"Lineman";"Male";"Other";"Single";"Fully Meets";5;1;1
2645;"Breanna";"Kerr";"2020-07-02";"";"Nicholas Martinez";"Contract";"Unk";"Sales";"TN";"Manager";"Male";"Asian";"Married";"Fully Meets";4;1;0
2646;"Saniya";"Ho";"2019-08-04";"";"Cathy Whitehead";"Contract";"Unk";"Sales";"ID";"Manager";"Male";"Black";"Widowed";"Fully Meets";1;1;0
2647;"Rylan";"Key";"2019-01-09";"";"Lisa Johnson";"Contract";"Unk";"Sales";"ID";"Coordinator";"Male";"Hispanic";"Single";"Fully Meets";5;1;0
2648;"Nathaly";"Stevens";"2022-10-01";"";"William Fernandez";"Part-Time";"Unk";"Sales";"ID";"Engineer";"Male";"Other";"Married";"Fully Meets";2;1;0
2649;"Maximus";"Delgado";"2020-09-28";"2023-06-02";"Leslie Scott";"Part-Time";"Retirement";"Sales";"NY";"Coordinator";"Female";"White";"Widowed";"Fully Meets";4;1;1
2650;"Karley";"Long";"2018-11-15";"";"Vanessa Donaldson DVM";"Part-Time";"Unk";"Sales";"WA";"Project Manager";"Female";"Black";"Single";"Fully Meets";1;1;0
2651;"Demarcus";"Frazier";"2020-11-24";"";"Steven Saunders";"Contract";"Unk";"Sales";"WA";"Coordinator";"Female";"Hispanic";"Divorced";"Fully Meets";2;1;0
2652;"Fernando";"Richard";"2023-07-09";"2023-07-14";"Virginia Smith";"Contract";"Voluntary";"Sales";"MA";"Manager";"Female";"Other";"Widowed";"Fully Meets";4;1;1
2653;"Keon";"Gonzalez";"2023-04-20";"2023-05-08";"Brett Vargas";"Full-Time";"Retirement";"Sales";"MA";"Operator";"Male";"White";"Widowed";"Fully Meets";1;1;1
2654;"Lauryn";"Anthony";"2019-08-22";"2020-01-07";"Mark Hernandez";"Full-Time";"Resignation";"Sales";"MA";"Operator";"Male";"Black";"Divorced";"Fully Meets";4;1;1
2655;"Amanda";"Allison";"2022-08-02";"2023-04-07";"John Wright";"Contract";"Voluntary";"Sales";"AZ";"Manager";"Male";"Black";"Divorced";"Fully Meets";2;1;1
2656;"Urijah";"Houston";"2018-10-31";"2020-01-23";"Tony Moore";"Part-Time";"Voluntary";"Sales";"AZ";"Splicer";"Male";"Hispanic";"Single";"Fully Meets";4;1;1
2657;"Trace";"Brandt";"2021-11-23";"2022-07-20";"Jeffrey Hodge";"Contract";"Voluntary";"Sales";"AZ";"Manager";"Male";"White";"Widowed";"Fully Meets";2;1;1
2658;"Yuliana";"Levine";"2023-07-01";"2023-07-21";"Emily Simmons";"Full-Time";"Involuntary";"Sales";"AZ";"Technician";"Male";"Black";"Married";"Fully Meets";2;1;1
2659;"Bailey";"Hays";"2022-07-18";"";"Jessica Gomez";"Part-Time";"Unk";"Sales";"AL";"Administrative";"Male";"Black";"Single";"Fully Meets";2;1;0
2660;"Sanaa";"Valenzuela";"2019-08-09";"";"Cheryl Moody";"Part-Time";"Unk";"Sales";"TN";"Mechanic";"Male";"Asian";"Divorced";"Fully Meets";4;1;0
2661;"Avah";"Hayes";"2021-07-06";"";"Patrick Coleman";"Part-Time";"Unk";"Sales";"TN";"Administrative";"Male";"Black";"Married";"Fully Meets";2;1;0
2662;"Cody";"Bates";"2021-02-02";"";"Brittney Young";"Contract";"Unk";"Sales";"ID";"Foreman";"Male";"Asian";"Single";"Fully Meets";2;1;0
2663;"Eli";"Grant";"2023-01-06";"2023-04-25";"Ryan Ward";"Part-Time";"Resignation";"Sales";"ID";"Technician";"Male";"Hispanic";"Divorced";"Fully Meets";5;1;1
2664;"Felipe";"Rollins";"2021-11-13";"";"Rose Cunningham";"Full-Time";"Unk";"Sales";"ID";"Manager";"Male";"Hispanic";"Divorced";"Fully Meets";1;1;0
2665;"Abdiel";"Good";"2020-03-15";"";"Jessica Harrison";"Contract";"Unk";"Sales";"NY";"Splicer";"Male";"Hispanic";"Married";"Fully Meets";4;1;0
2666;"Kaylyn";"Frye";"2018-11-07";"2022-01-08";"Taylor Lopez";"Part-Time";"Retirement";"Sales";"WA";"Runner";"Female";"Other";"Single";"Fully Meets";4;1;1
2667;"Marisol";"Alvarez";"2019-10-03";"2021-08-25";"Joshua Brown";"Full-Time";"Retirement";"Sales";"WA";"Engineer";"Female";"Other";"Widowed";"Fully Meets";2;1;1
2668;"Lane";"Willis";"2022-08-12";"2023-04-16";"Roger Campbell";"Contract";"Resignation";"Sales";"MA";"Technician";"Female";"Asian";"Married";"Fully Meets";2;1;1
2669;"Jade";"Becker";"2018-12-22";"";"Jordan Alexander";"Part-Time";"Unk";"Sales";"MA";"Foreman";"Female";"Black";"Single";"Fully Meets";1;1;0
2670;"Vincent";"Logan";"2021-03-27";"";"Alexander Holmes";"Part-Time";"Unk";"Sales";"MA";"Engineer";"Male";"Other";"Widowed";"Fully Meets";1;1;0
2671;"Nasir";"Glass";"2022-07-18";"";"Andrea Whitaker";"Part-Time";"Unk";"Sales";"MA";"Coordinator";"Male";"Asian";"Widowed";"Fully Meets";5;1;0
2672;"Quincy";"Shannon";"2020-04-09";"2023-05-06";"Carrie Wells";"Contract";"Involuntary";"Sales";"AZ";"Engineer";"Male";"Asian";"Married";"Fully Meets";1;1;1
2673;"Alena";"Walter";"2022-01-07";"";"David Figueroa";"Full-Time";"Unk";"Sales";"AZ";"Splicer";"Male";"Other";"Single";"Fully Meets";4;1;0
2674;"Clay";"Compton";"2022-07-15";"";"Kevin Parrish";"Part-Time";"Unk";"Sales";"AZ";"Engineer";"Male";"White";"Widowed";"Fully Meets";1;1;0
2675;"Kayden";"Fernandez";"2020-11-29";"2022-07-16";"Monica Miller";"Part-Time";"Resignation";"Sales";"AL";"Engineer";"Male";"Hispanic";"Divorced";"Fully Meets";5;1;1
2676;"Bryson";"Giles";"2019-03-20";"2020-09-23";"Brandi Collins";"Part-Time";"Resignation";"Sales";"AL";"Engineer";"Male";"Asian";"Single";"Fully Meets";2;1;1
2677;"Demarcus";"Small";"2019-03-16";"2022-01-08";"Jimmy Jones";"Contract";"Resignation";"Sales";"TN";"Director";"Male";"Hispanic";"Divorced";"Fully Meets";1;1;1
2678;"Presley";"Dodson";"2021-05-30";"";"Bruce Roy";"Full-Time";"Unk";"Sales";"ID";"Laborer";"Male";"White";"Single";"Fully Meets";5;1;0
2679;"Christine";"Giles";"2022-11-17";"";"Heather Wright";"Contract";"Unk";"Sales";"ID";"Foreman";"Male";"Hispanic";"Divorced";"Fully Meets";5;1;0
2680;"Jasmine";"Rogers";"2020-12-25";"2021-10-04";"Joseph Rivas";"Contract";"Involuntary";"Sales";"ID";"Engineer";"Male";"Black";"Single";"Fully Meets";2;1;1
2681;"Jaime";"Greer";"2020-06-16";"2021-08-13";"Hannah Rose";"Part-Time";"Involuntary";"Sales";"ID";"Technician";"Male";"Black";"Married";"Fully Meets";1;1;1
2682;"Keagan";"Hutchinson";"2020-07-28";"";"Zachary Ortiz";"Contract";"Unk";"Sales";"NY";"Supervisor";"Male";"Asian";"Widowed";"Fully Meets";2;1;0
2683;"Charlize";"Ballard";"2021-12-31";"";"Kimberly Soto";"Contract";"Unk";"Sales";"WA";"Laborer";"Female";"Other";"Divorced";"Fully Meets";4;1;0
2684;"Kendrick";"Pollard";"2022-02-07";"2023-03-02";"Nicholas Huang";"Full-Time";"Retirement";"Sales";"MA";"Manager";"Female";"White";"Widowed";"Fully Meets";5;1;1
2685;"Meadow";"Reed";"2021-11-23";"2022-03-29";"Joshua Rosales";"Full-Time";"Resignation";"Sales";"MA";"Supervisor";"Female";"Black";"Divorced";"Fully Meets";2;1;1
2686;"Ryker";"Hopkins";"2021-08-15";"";"Nicholas Graham";"Contract";"Unk";"Sales";"MA";"Technician";"Male";"Other";"Single";"Fully Meets";4;1;0
2687;"Bruno";"Ashley";"2021-06-21";"";"Christopher Black";"Part-Time";"Unk";"Sales";"AZ";"Engineer";"Male";"White";"Single";"Fully Meets";2;1;0
2688;"Luciana";"Steele";"2021-02-13";"";"Edward Lane";"Contract";"Unk";"Sales";"AZ";"Engineer";"Male";"Black";"Married";"Fully Meets";1;1;0
2689;"Johnathon";"Serrano";"2020-12-28";"";"David Craig";"Part-Time";"Unk";"Sales";"AZ";"Foreman";"Male";"Other";"Single";"Fully Meets";1;1;0
2690;"Joaquin";"Cuevas";"2022-04-12";"2022-09-02";"Elizabeth Garrison";"Part-Time";"Involuntary";"Sales";"AZ";"Field Project Manager";"Male";"Black";"Married";"Fully Meets";4;1;1
2691;"Soren";"Downs";"2019-01-02";"";"Taylor Huerta";"Part-Time";"Unk";"Sales";"AL";"Supervisor";"Male";"Black";"Widowed";"Fully Meets";1;1;0
2692;"Ralph";"Stone";"2020-08-01";"2022-10-01";"Denise Adams";"Full-Time";"Voluntary";"Sales";"TN";"Foreman";"Male";"White";"Widowed";"Fully Meets";4;1;1
2693;"Malcolm";"Rivas";"2020-10-14";"";"Ryan Flores";"Part-Time";"Unk";"Sales";"TN";"Assistant";"Male";"White";"Married";"Fully Meets";4;1;0
2694;"Adam";"Beltran";"2023-05-26";"2023-07-14";"Mackenzie Cole";"Full-Time";"Involuntary";"Sales";"ID";"Director";"Male";"Black";"Widowed";"Fully Meets";4;1;1
2695;"Isis";"Ortega";"2021-08-26";"2022-11-25";"Emily Jones";"Full-Time";"Retirement";"Sales";"ID";"Laborer";"Male";"Other";"Married";"Fully Meets";2;1;1
2696;"Meadow";"Delgado";"2022-11-20";"2023-02-08";"Chelsea Garcia";"Contract";"Retirement";"Sales";"ID";"Manager";"Male";"Other";"Married";"Fully Meets";4;1;1
2697;"Benjamin";"Goodman";"2020-02-22";"";"Jacob Simmons";"Full-Time";"Unk";"Sales";"NY";"Laborer";"Male";"White";"Married";"Fully Meets";1;1;0
2698;"Jaycee";"Alexander";"2021-04-04";"";"Samuel Phillips";"Contract";"Unk";"Sales";"NY";"Operator";"Male";"Hispanic";"Single";"Fully Meets";4;1;0
2699;"Cannon";"Gray";"2023-08-05";"";"Stephen Burns";"Contract";"Unk";"Sales";"WA";"Engineer";"Female";"Other";"Married";"Fully Meets";5;1;0
2700;"Brynn";"Kennedy";"2023-01-10";"2023-08-06";"Nicholas White";"Full-Time";"Resignation";"Sales";"MA";"Manager";"Female";"Other";"Single";"Fully Meets";4;1;1
2701;"Branden";"Ali";"2019-04-19";"";"Gregory Hill";"Contract";"Unk";"Sales";"MA";"Controller";"Female";"Black";"Married";"Fully Meets";5;1;0
2702;"Sophie";"Carrillo";"2019-10-02";"";"Anna Henry";"Contract";"Unk";"Sales";"MA";"Foreman";"Male";"Asian";"Married";"Fully Meets";2;1;0
2703;"Saul";"Shaw";"2018-11-14";"";"Jennifer Alvarez";"Full-Time";"Unk";"Sales";"AZ";"Laborer";"Male";"Other";"Single";"Fully Meets";5;1;0
2704;"Isla";"Mcdaniel";"2020-01-27";"2022-06-19";"Ashley Larson";"Part-Time";"Voluntary";"Sales";"AZ";"Technician";"Male";"Black";"Widowed";"Fully Meets";4;1;1
2705;"Lea";"Cantu";"2018-11-04";"";"Donna Hurst";"Full-Time";"Unk";"Sales";"AZ";"Supervisor";"Female";"Hispanic";"Divorced";"Fully Meets";2;1;0
2706;"Yadiel";"Riggs";"2018-12-13";"2019-01-13";"Eric Byrd";"Part-Time";"Involuntary";"Sales";"NC";"Electrician";"Male";"Asian";"Widowed";"Fully Meets";2;1;1
2707;"Annalise";"Olsen";"2022-11-28";"";"Brianna Johnson";"Full-Time";"Unk";"Sales";"AL";"Foreman";"Male";"White";"Married";"Fully Meets";4;1;0
2708;"Theodore";"Castro";"2022-06-08";"2022-08-07";"Savannah Oconnell";"Full-Time";"Involuntary";"Sales";"TN";"Foreman";"Male";"Asian";"Married";"Fully Meets";2;1;1
2709;"Emily";"Freeman";"2022-04-03";"";"Madison Kemp";"Full-Time";"Unk";"Sales";"ID";"Locator";"Male";"Asian";"Married";"Fully Meets";2;1;0
2710;"Madyson";"Yates";"2022-02-28";"";"Julian Bowen";"Part-Time";"Unk";"Sales";"ID";"Manager";"Male";"Black";"Single";"Fully Meets";5;1;0
2711;"Rachel";"Bowers";"2021-08-19";"";"Brittany Dickerson";"Contract";"Unk";"Sales";"ID";"Technician";"Male";"Black";"Divorced";"Fully Meets";2;1;0
2712;"Helen";"Humphrey";"2018-08-19";"";"Richard Henry";"Full-Time";"Unk";"Sales";"NY";"Foreman";"Male";"Other";"Married";"Fully Meets";1;1;0
2713;"Abagail";"Villanueva";"2019-10-15";"";"Whitney Ross";"Full-Time";"Unk";"Sales";"NY";"Foreman";"Male";"Black";"Married";"Fully Meets";5;1;0
2714;"Julie";"Lloyd";"2023-02-23";"2023-04-20";"Keith Martinez";"Part-Time";"Resignation";"Sales";"WA";"Tower Hand";"Male";"Asian";"Widowed";"Fully Meets";1;1;1
2715;"Alejandro";"Wilkinson";"2023-02-01";"";"Robert Avery";"Full-Time";"Unk";"Sales";"WA";"Manager";"Female";"Asian";"Divorced";"Fully Meets";4;1;0
2716;"Yadiel";"Mata";"2023-05-07";"";"Jesse Torres";"Contract";"Unk";"Sales";"MA";"Ceo";"Female";"Asian";"Widowed";"Fully Meets";2;1;0
2717;"Colt";"Sutton";"2020-05-26";"";"William Garner";"Full-Time";"Unk";"Sales";"MA";"Supervisor";"Male";"Black";"Divorced";"Fully Meets";1;1;0
2718;"Madalyn";"Prince";"2022-02-09";"";"Matthew Willis";"Part-Time";"Unk";"Sales";"AZ";"Laborer";"Male";"Other";"Married";"Fully Meets";5;1;0
2719;"Clara";"Stewart";"2022-06-20";"2023-03-23";"Monica Sims";"Contract";"Voluntary";"Sales";"AZ";"Intern";"Male";"Hispanic";"Divorced";"Fully Meets";4;1;1
2720;"Cheyenne";"Herman";"2022-01-08";"2022-09-03";"Kathleen Hickman";"Contract";"Retirement";"Sales";"NC";"Top Hand";"Female";"Asian";"Widowed";"Fully Meets";4;1;1
2721;"Emerson";"Zavala";"2020-03-01";"";"Brendan Melendez";"Full-Time";"Unk";"Sales";"NC";"Manager";"Male";"Hispanic";"Married";"Fully Meets";4;1;0
2722;"Sawyer";"Oneal";"2020-10-05";"";"Wendy Sullivan";"Contract";"Unk";"Sales";"AL";"Technician";"Male";"White";"Single";"Fully Meets";2;1;0
2723;"Kyleigh";"Mathis";"2021-05-12";"2022-07-01";"Ariel Davis";"Part-Time";"Voluntary";"Sales";"TN";"Technician";"Male";"White";"Widowed";"Fully Meets";2;1;1
2724;"Maximus";"Mcdowell";"2023-01-01";"2023-07-05";"Nicholas Robinson";"Part-Time";"Involuntary";"Sales";"ID";"Foreman";"Male";"Other";"Divorced";"Fully Meets";1;1;1
2725;"Dean";"Little";"2019-11-18";"";"Elaine Johnson";"Contract";"Unk";"Sales";"ID";"Laborer";"Male";"White";"Single";"Fully Meets";4;1;0
2726;"Martin";"Herrera";"2021-05-12";"2021-11-07";"Rachel White";"Contract";"Retirement";"Sales";"NY";"Groundman";"Male";"Asian";"Single";"Fully Meets";2;1;1
2727;"Uriah";"Briggs";"2020-02-14";"2021-12-21";"Sheri Valenzuela";"Contract";"Resignation";"Sales";"NY";"Lineman";"Male";"White";"Divorced";"Fully Meets";5;1;1
2728;"Kianna";"Little";"2020-05-08";"2023-03-28";"Brandon Perez";"Full-Time";"Involuntary";"Sales";"WA";"Foreman";"Male";"Hispanic";"Single";"Fully Meets";2;1;1
2729;"David";"Kirk";"2018-12-10";"";"Kathryn Kidd DVM";"Part-Time";"Unk";"Sales";"WA";"Engineer";"Female";"Hispanic";"Divorced";"Fully Meets";2;1;0
